Year,Month,Day,Mean Pressure (hPa),Absolute Daily Max (deg. C),Mean (deg. C),Absolute Daily Min (deg. C),Mean Dew Point (deg. C),Mean Relative Humidity (%),Mean Amount of Cloud (%),Total Rainfall (mm),Total Bright Sunshine (hours),Prevailing Wind Direction (degrees),Mean Wind Speed (km/h)
1885,1,4,1023.3,18.6,16.1,14.6,***,***,***,0,***,***,***
1885,1,5,1021.9,20.8,17.5,15.1,***,***,***,0,***,***,***
1885,1,6,1019.7,21.1,18.3,16.8,***,***,***,0,***,***,***
1885,1,7,1018.1,19.9,17.9,15.4,***,***,***,0,***,***,***
1885,1,8,1020,17.3,15.6,14.2,***,***,***,0,***,***,***
1885,1,9,1020.9,16.9,15.7,14.7,***,***,***,0,***,***,***
1885,1,10,1019.8,18.1,16.1,15.1,***,***,***,0,***,***,***
1885,1,11,1017.9,19.9,17.2,15.3,***,***,***,0,***,***,***
1885,1,12,1019.4,17.9,16,14.9,***,***,***,0,***,***,***
1885,1,13,1021.7,17.1,14.4,11.9,***,***,***,0,***,***,***
1885,1,14,1021.1,17.1,13.6,11.4,***,***,***,0,***,***,***
1885,1,15,1021.2,13.8,12.8,11.4,***,***,***,0,***,***,***
1885,1,16,1020.2,14.8,13.4,11.6,***,***,***,0,***,***,***
1885,1,17,1017.5,17.1,15.5,13.9,***,***,***,0,***,***,***
1885,1,18,1018.8,15.7,12.9,9.2,***,***,***,2.1,***,***,***
1885,1,19,1023.3,15.1,11.4,7.6,***,***,***,0,***,***,***
1885,1,20,1024.7,14.6,12.8,11.3,***,***,***,0,***,***,***
1885,1,21,1022.7,16,14.7,13,***,***,***,0,***,***,***
1885,1,22,1022.6,20.1,17.4,15.7,***,***,***,0,***,***,***
1885,1,23,1021.9,18.3,16.2,15.1,***,***,***,0,***,***,***
1885,1,24,1019.9,18.2,16.4,15.3,***,***,***,0,***,***,***
1885,1,25,1021,21.7,17.7,15.7,***,***,***,0,***,***,***
1885,1,26,1021.8,15.7,14.7,13.9,***,***,***,0,***,***,***
1885,1,27,1022.7,14.6,12.4,8.8,***,***,***,18.1,***,***,***
1885,1,28,1024.4,13.8,10.3,8.4,***,***,***,2.2,***,***,***
1885,1,29,1024,14.6,11.4,9.6,***,***,***,0,***,***,***
1885,1,30,1025.2,15.3,12.3,9.9,***,***,***,0,***,***,***
1885,1,31,1025.6,14.6,12.3,10.1,***,***,***,0,***,***,***
1885,2,1,1026.3,17.3,13.5,11.3,***,***,***,0,***,***,***
1885,2,2,1025.9,16.2,12.9,10.3,***,***,***,0,***,***,***
1885,2,3,1022,15.2,13.3,12,***,***,***,0,***,***,***
1885,2,4,1017.1,15.5,13.7,12.4,***,***,***,0.7,***,***,***
1885,2,5,1015.2,15.4,14.5,13.7,***,***,***,0.4,***,***,***
1885,2,6,1012.3,20.8,17.9,14.8,***,***,***,2.1,***,***,***
1885,2,7,1013,20.2,17.7,16.1,***,***,***,0,***,***,***
1885,2,8,1013.6,16.1,14,11.7,***,***,***,2.8,***,***,***
1885,2,9,1016.3,13.1,12.1,11.3,***,***,***,0.3,***,***,***
1885,2,10,1016.2,13.4,12.5,11.7,***,***,***,0,***,***,***
1885,2,11,1015.7,14.2,13.6,12.8,***,***,***,0.4,***,***,***
1885,2,12,1018.8,15.3,13.3,12.2,***,***,***,0.4,***,***,***
1885,2,13,1020.3,17.9,14.1,12.6,***,***,***,0,***,***,***
1885,2,14,1021.4,14.9,12.7,11.1,***,***,***,0,***,***,***
1885,2,15,1019.7,13.1,12.3,11,***,***,***,0,***,***,***
1885,2,16,1016.1,15.1,13.1,11.9,***,***,***,1.1,***,***,***
1885,2,17,1018.8,12,10.4,9.7,***,***,***,0.1,***,***,***
1885,2,18,1022.5,13.1,10.8,9,***,***,***,0,***,***,***
1885,2,19,1022.4,13.3,12,11.1,***,***,***,0,***,***,***
1885,2,20,1019.3,14.6,12.9,11.9,***,***,***,0,***,***,***
1885,2,21,1016.5,15.2,13,11.7,***,***,***,5.5,***,***,***
1885,2,22,1018.9,14.9,12.8,10.5,***,***,***,0,***,***,***
1885,2,23,1020.3,12.8,11.6,9.9,***,***,***,5.2,***,***,***
1885,2,24,1022.1,9.9,8.8,7.7,***,***,***,21,***,***,***
1885,2,25,1022,9.1,8.2,7.2,***,***,***,26.8,***,***,***
1885,2,26,1021.6,13.2,10.4,8.2,***,***,***,2.1,***,***,***
1885,2,27,1021,13.9,12,10.9,***,***,***,0,***,***,***
1885,2,28,1020.7,14.8,12.9,11.4,***,***,***,0,***,***,***
1885,3,1,1020.3,17.3,14.1,12.5,***,***,***,0,***,***,***
1885,3,2,1019.5,19.4,15,12.2,***,***,***,0,***,***,***
1885,3,3,1017.1,19.4,15.9,12.7,***,***,***,0,***,***,***
1885,3,4,1017,19.3,16,13.1,***,***,***,0,***,***,***
1885,3,5,1016.3,21.2,17.6,16.3,***,***,***,0,***,***,***
1885,3,6,1015.6,20.8,17,14.9,***,***,***,0,***,***,***
1885,3,7,1017.2,19.6,16.4,14.2,***,***,***,0,***,***,***
1885,3,8,1020.5,16.1,14.7,13.5,***,***,***,0,***,***,***
1885,3,9,1020.5,15,13.4,12.8,***,***,***,0.2,***,***,***
1885,3,10,1021.7,13.4,12.7,12.2,***,***,***,1.2,***,***,***
1885,3,11,1023.6,14.7,12.3,10.8,***,***,***,0,***,***,***
1885,3,12,1024.8,12.6,10.6,9.7,***,***,***,4.6,***,***,***
1885,3,13,1023.7,14.2,11.6,9.3,***,***,***,7.5,***,***,***
1885,3,14,1021.3,14.4,13.1,11.6,***,***,***,0,***,***,***
1885,3,15,1017.8,16.4,14.5,13.4,***,***,***,18.1,***,***,***
1885,3,16,1020.6,17.3,13.7,10.6,***,***,***,0,***,***,***
1885,3,17,1020.3,14.6,13.6,13.1,***,***,***,0,***,***,***
1885,3,18,1019.2,15.3,14.2,12.8,***,***,***,1.4,***,***,***
1885,3,19,1016.6,15.9,14.7,13.6,***,***,***,1.2,***,***,***
1885,3,20,1016.8,20.7,16.7,14.2,***,***,***,0,***,***,***
1885,3,21,1016.6,23.8,18.2,14.6,***,***,***,0.3,***,***,***
1885,3,22,1014.4,23.1,19.4,17.1,***,***,***,0,***,***,***
1885,3,23,1011.4,24.1,21,18.1,***,***,***,0,***,***,***
1885,3,24,1010.7,25.1,21.6,19.6,***,***,***,0,***,***,***
1885,3,25,1012.5,21,18.6,16.4,***,***,***,5.1,***,***,***
1885,3,26,1011,20.8,18.3,16.4,***,***,***,0,***,***,***
1885,3,27,1015.3,18.8,16.6,14.7,***,***,***,11,***,***,***
1885,3,28,1017.3,15.6,14.6,13.3,***,***,***,11.7,***,***,***
1885,3,29,1015.5,21.2,18.4,15.2,***,***,***,0,***,***,***
1885,3,30,1014.8,25,20.8,17.6,***,***,***,0,***,***,***
1885,3,31,1015,19.6,18.1,16.8,***,***,***,0.3,***,***,***
1885,4,1,1015.1,21.1,19.1,16.5,***,***,***,0,***,***,***
1885,4,2,1015.4,20.9,19.4,17.9,***,***,***,0,***,***,***
1885,4,3,1013.7,22.6,20,17.8,***,***,***,0,***,***,***
1885,4,4,1012.7,23.2,21,19.4,***,***,***,0,***,***,***
1885,4,5,1011.8,23.9,21.8,20.4,***,***,***,0,***,***,***
1885,4,6,1010.5,26.7,23.6,20.6,***,***,***,0,***,***,***
1885,4,7,1011.5,25.4,22,19.9,***,***,***,0,***,***,***
1885,4,8,1013.8,24.9,22.3,20.3,***,***,***,0,***,***,***
1885,4,9,1015.3,22.1,19.5,17.9,***,***,***,6.3,***,***,***
1885,4,10,1015.1,21.5,19.3,17.6,***,***,***,0,***,***,***
1885,4,11,1012.7,25.4,22.3,19.6,***,***,***,0,***,***,***
1885,4,12,1012.7,25.3,22.4,20.6,***,***,***,0,***,***,***
1885,4,13,1012.5,26.2,23.2,21.1,***,***,***,0,***,***,***
1885,4,14,1013.6,27,22.9,20.4,***,***,***,0,***,***,***
1885,4,15,1013.9,22,20.1,18.6,***,***,***,0,***,***,***
1885,4,16,1011.4,22.7,20.7,19.5,***,***,***,3.6,***,***,***
1885,4,17,1011.2,28,23.5,20.8,***,***,***,0,***,***,***
1885,4,18,1012.3,22.3,20.1,19,***,***,***,1.1,***,***,***
1885,4,19,1010.6,21.9,20.2,18.9,***,***,***,6.7,***,***,***
1885,4,20,1009.5,22.6,21,20.1,***,***,***,132.4,***,***,***
1885,4,21,1008.4,22.1,21,19.8,***,***,***,102,***,***,***
1885,4,22,1012.6,19.6,18.3,17.8,***,***,***,1.4,***,***,***
1885,4,23,1015.1,19.8,18.9,17.8,***,***,***,0.4,***,***,***
1885,4,24,1016.8,24.4,20.7,18.9,***,***,***,0,***,***,***
1885,4,25,1015.6,22.9,20.9,19.4,***,***,***,0,***,***,***
1885,4,26,1011.9,26.4,22.3,19.6,***,***,***,0,***,***,***
1885,4,27,1010.5,28.2,23,20.2,***,***,***,0,***,***,***
1885,4,28,1008.5,27.9,24.4,21.9,***,***,***,0,***,***,***
1885,4,29,1007.6,28.4,25.2,21.6,***,***,***,59.3,***,***,***
1885,4,30,1009.7,21.7,20.4,19.2,***,***,***,64.8,***,***,***
1885,5,1,1012.5,21.2,20.2,19.2,***,***,***,0.5,***,***,***
1885,5,2,1013.7,21.8,20.9,20,***,***,***,0.5,***,***,***
1885,5,3,1014.5,23.3,21.5,20.4,***,***,***,2.9,***,***,***
1885,5,4,1014.9,25.9,23.1,20.6,***,***,***,36.8,***,***,***
1885,5,5,1014.3,27.6,24.3,22,***,***,***,0,***,***,***
1885,5,6,1014.5,27,23.6,21.3,***,***,***,0,***,***,***
1885,5,7,1013.9,25.8,23.3,21.8,***,***,***,0,***,***,***
1885,5,8,1013,25.8,23.7,22.5,***,***,***,0,***,***,***
1885,5,9,1010.7,29.3,25.6,22.7,***,***,***,0,***,***,***
1885,5,10,1008.7,29.6,26.4,24.1,***,***,***,1.9,***,***,***
1885,5,11,1006.6,26.8,25.6,23.4,***,***,***,5,***,***,***
1885,5,12,1007.4,23.7,22.2,21.6,***,***,***,2.9,***,***,***
1885,5,13,1006.2,24,22.6,21.8,***,***,***,1.9,***,***,***
1885,5,14,1002.8,28.6,26.7,23.6,***,***,***,16.2,***,***,***
1885,5,15,1002.6,29.1,26.5,23.2,***,***,***,2.2,***,***,***
1885,5,16,1005.1,29.1,26,23.8,***,***,***,0.6,***,***,***
1885,5,17,1008.5,25.8,24.3,22.9,***,***,***,0,***,***,***
1885,5,18,1010.7,25.4,23.8,22.9,***,***,***,0,***,***,***
1885,5,19,1009.6,25.7,24,23.1,***,***,***,0.2,***,***,***
1885,5,20,1007.8,28.4,26.5,23.9,***,***,***,0,***,***,***
1885,5,21,1007.3,28.4,27.2,26.4,***,***,***,5.3,***,***,***
1885,5,22,1009.4,29.1,27.6,26.6,***,***,***,0,***,***,***
1885,5,23,1010.6,29.3,27.6,26.4,***,***,***,0,***,***,***
1885,5,24,1010.4,30.1,27.8,25.7,***,***,***,9.4,***,***,***
1885,5,25,1009.5,29.8,27.8,26.3,***,***,***,0,***,***,***
1885,5,26,1008.8,29.6,27.8,25.9,***,***,***,0,***,***,***
1885,5,27,1010.1,30.4,28.1,26.4,***,***,***,0,***,***,***
1885,5,28,1010.5,30.8,28.1,26.2,***,***,***,1.3,***,***,***
1885,5,29,1010.2,29.2,27.2,26.2,***,***,***,4.1,***,***,***
1885,5,30,1009.5,29.6,27.3,24.6,***,***,***,9.7,***,***,***
1885,5,31,1009.9,29.5,27.2,23.8,***,***,***,21.7,***,***,***
1885,6,1,1010.1,30.1,27.6,26.2,***,***,***,0,***,***,***
1885,6,2,1008.7,31.4,27.8,26.1,***,***,***,0,***,***,***
1885,6,3,1008.6,30.3,27.9,26.3,***,***,***,0,***,***,***
1885,6,4,1011,29.6,26.1,23.6,***,***,***,0.4,***,***,***
1885,6,5,1011.8,28.8,25.2,23.3,***,***,***,0,***,***,***
1885,6,6,1010.3,28.4,26,24.6,***,***,***,13.2,***,***,***
1885,6,7,1006.3,29.3,25.6,23.2,***,***,***,63.7,***,***,***
1885,6,8,1003.9,27.4,25.4,22.1,***,***,***,175.6,***,***,***
1885,6,9,1007.7,30.9,26.9,24.4,***,***,***,0,***,***,***
1885,6,10,1008.1,28.8,26.2,23.9,***,***,***,0.1,***,***,***
1885,6,11,1007.1,26.2,23.9,21.8,***,***,***,123.7,***,***,***
1885,6,12,1008,26.9,23.9,22.6,***,***,***,320.9,***,***,***
1885,6,13,1008.5,29.1,27.2,23.6,***,***,***,12.6,***,***,***
1885,6,14,1007.6,29.7,28.2,27.4,***,***,***,0.3,***,***,***
1885,6,15,1005.6,29.4,28.3,27.6,***,***,***,0.4,***,***,***
1885,6,16,1005.4,29.5,28.4,27.7,***,***,***,1.3,***,***,***
1885,6,17,1007.9,29.4,27.9,26.9,***,***,***,0.3,***,***,***
1885,6,18,1007.3,30.6,27,24.7,***,***,***,2.8,***,***,***
1885,6,19,1006.6,29.1,26.8,25,***,***,***,5.8,***,***,***
1885,6,20,1006.2,29.4,26.4,25.3,***,***,***,12.7,***,***,***
1885,6,21,1005.5,28.3,27,25.9,***,***,***,16,***,***,***
1885,6,22,1006.8,28.7,27.2,26,***,***,***,2,***,***,***
1885,6,23,1007,28.7,27.4,26.5,***,***,***,5.8,***,***,***
1885,6,24,1006.3,28.8,27.2,25.1,***,***,***,36.2,***,***,***
1885,6,25,1005.3,29.4,27.7,26.2,***,***,***,0,***,***,***
1885,6,26,1003.9,29.7,27.6,26.1,***,***,***,0,***,***,***
1885,6,27,1003.3,29.4,27.8,26.2,***,***,***,0.3,***,***,***
1885,6,28,1003.6,30.1,28.1,26.2,***,***,***,3.2,***,***,***
1885,6,29,1001.6,31.8,28.8,26.7,***,***,***,0,***,***,***
1885,6,30,1000.3,31.3,28.6,27.7,***,***,***,0,***,***,***
1885,7,1,1001.3,30.1,27.9,26.8,***,***,***,0.9,***,***,***
1885,7,2,1003.5,28,26.2,24,***,***,***,75.8,***,***,***
1885,7,3,1001.6,29.3,28.4,27.3,***,***,***,4.1,***,***,***
1885,7,4,1002,28.5,27.4,25.9,***,***,***,0,***,***,***
1885,7,5,1005.1,27.6,25.9,24.3,***,***,***,28.1,***,***,***
1885,7,6,1005.3,28.1,26.8,23.3,***,***,***,52.1,***,***,***
1885,7,7,1006.5,29.2,28.2,27.6,***,***,***,0.3,***,***,***
1885,7,8,1007.7,29.6,28.3,27.5,***,***,***,0,***,***,***
1885,7,9,1008,29.6,28.3,27.2,***,***,***,0,***,***,***
1885,7,10,1007,29.6,27.9,26.9,***,***,***,5.1,***,***,***
1885,7,11,1009.2,29.7,27.9,26.7,***,***,***,0.3,***,***,***
1885,7,12,1012.3,28.3,26.6,25.2,***,***,***,4.4,***,***,***
1885,7,13,1012.5,28.7,26.8,25.6,***,***,***,6.4,***,***,***
1885,7,14,1010.7,28.5,26.7,25.4,***,***,***,0.3,***,***,***
1885,7,15,1008.4,29.4,26.7,24.8,***,***,***,0,***,***,***
1885,7,16,1005,30.2,26.6,24.5,***,***,***,0,***,***,***
1885,7,17,1002.3,30.8,27.5,24.6,***,***,***,0,***,***,***
1885,7,18,1002.2,30.7,28,26.3,***,***,***,0,***,***,***
1885,7,19,1002.9,31.4,28.5,26.6,***,***,***,0,***,***,***
1885,7,20,1004.2,31.1,28.6,26.4,***,***,***,0,***,***,***
1885,7,21,1004.9,28.7,27.3,26.1,***,***,***,1.3,***,***,***
1885,7,22,1003.2,30.6,28,25.6,***,***,***,0,***,***,***
1885,7,23,1002.6,31.1,28,25.4,***,***,***,0,***,***,***
1885,7,24,1003.6,31.2,28.1,25.8,***,***,***,0,***,***,***
1885,7,25,1004.5,28.6,26.7,23.9,***,***,***,10.3,***,***,***
1885,7,26,1004.7,27.5,25.8,24.7,***,***,***,1,***,***,***
1885,7,27,1004.2,29.4,26.8,24.2,***,***,***,0,***,***,***
1885,7,28,1004.4,29.4,26.6,24.4,***,***,***,7.4,***,***,***
1885,7,29,1003.1,26.2,24.8,23.5,***,***,***,108,***,***,***
1885,7,30,1001,26.6,25.2,24.1,***,***,***,7.1,***,***,***
1885,7,31,1002.5,27.1,25,23.2,***,***,***,31.8,***,***,***
1885,8,1,1003.6,28.1,26.2,24,***,***,***,16.2,***,***,***
1885,8,2,1000.2,28.3,26.7,23.8,***,***,***,60,***,***,***
1885,8,3,999.5,29.7,26.9,24.5,***,***,***,58.3,***,***,***
1885,8,4,1003.6,27.4,25.1,23.5,***,***,***,55,***,***,***
1885,8,5,1006.3,27.8,26.1,24.2,***,***,***,0,***,***,***
1885,8,6,1005.7,30.3,27.5,25.4,***,***,***,0,***,***,***
1885,8,7,1006.2,31.2,27.5,25.4,***,***,***,0,***,***,***
1885,8,8,1006.2,29.6,27,25.5,***,***,***,0,***,***,***
1885,8,9,1005.4,29.3,27,25.1,***,***,***,0,***,***,***
1885,8,10,1004.9,27.6,26,24.5,***,***,***,0,***,***,***
1885,8,11,1004.2,27.5,25.6,24,***,***,***,0,***,***,***
1885,8,12,1004.5,28.4,26.4,23.6,***,***,***,0,***,***,***
1885,8,13,1006.2,27.9,26.4,23.6,***,***,***,35.1,***,***,***
1885,8,14,1006.3,28.6,27.4,26.3,***,***,***,0,***,***,***
1885,8,15,1006,28.4,27.3,26.1,***,***,***,0,***,***,***
1885,8,16,1004.7,28.8,27.2,25.6,***,***,***,0.8,***,***,***
1885,8,17,1001.6,27.6,26.2,25.1,***,***,***,43.3,***,***,***
1885,8,18,1007.4,27.2,25.8,24.7,***,***,***,22.4,***,***,***
1885,8,19,1009.5,28.3,27.3,26.4,***,***,***,8.7,***,***,***
1885,8,20,1009.2,28.6,27,25.9,***,***,***,1.6,***,***,***
1885,8,21,1008,29,27,25.6,***,***,***,0,***,***,***
1885,8,22,1006.4,30.4,27.5,25.1,***,***,***,0,***,***,***
1885,8,23,1003.6,31.2,27.1,23.1,***,***,***,25.3,***,***,***
1885,8,24,997.9,30.6,28.3,25.4,***,***,***,0.6,***,***,***
1885,8,25,995.6,30.6,28.1,24.2,***,***,***,25.7,***,***,***
1885,8,26,1002.2,28.9,27.2,23.4,***,***,***,166.6,***,***,***
1885,8,27,1005.2,29.1,27.2,25.5,***,***,***,19,***,***,***
1885,8,28,1006.2,27.7,25.7,24.3,***,***,***,45.1,***,***,***
1885,8,29,1007,25.6,24.4,23.4,***,***,***,60.1,***,***,***
1885,8,30,1006.9,26.7,25.1,24.2,***,***,***,7,***,***,***
1885,8,31,1006.8,29.1,26.7,23.9,***,***,***,57.6,***,***,***
1885,9,1,1006.1,29.7,27.2,25.3,***,***,***,8.8,***,***,***
1885,9,2,1005,29.1,26.8,24.9,***,***,***,4.7,***,***,***
1885,9,3,1004.3,29.2,26.9,25.1,***,***,***,0.1,***,***,***
1885,9,4,1004.5,30.2,27.3,25.6,***,***,***,0,***,***,***
1885,9,5,1004.8,31.3,26.9,25.3,***,***,***,6.1,***,***,***
1885,9,6,1004.7,29.4,27.1,25.1,***,***,***,0.8,***,***,***
1885,9,7,1005.1,26.8,25.6,24.8,***,***,***,57.6,***,***,***
1885,9,8,1003.9,29.1,26,24.1,***,***,***,1.9,***,***,***
1885,9,9,1003.1,27.9,25.2,24.2,***,***,***,8.3,***,***,***
1885,9,10,1003.4,26.6,24.8,23.6,***,***,***,24.4,***,***,***
1885,9,11,1005.3,27,25.4,23.7,***,***,***,22.4,***,***,***
1885,9,12,1006.2,28.2,26.2,24.5,***,***,***,0,***,***,***
1885,9,13,1007.6,28.1,26,24.9,***,***,***,1.7,***,***,***
1885,9,14,1010.3,28.6,26.5,24.2,***,***,***,0,***,***,***
1885,9,15,1012.1,26.7,25.1,23.7,***,***,***,0,***,***,***
1885,9,16,1010.9,27.2,24.9,22.8,***,***,***,0.4,***,***,***
1885,9,17,1011.1,26.6,25,23.4,***,***,***,1.8,***,***,***
1885,9,18,1012.6,26.4,25.3,24.8,***,***,***,1,***,***,***
1885,9,19,1012.3,26.4,25.2,24.4,***,***,***,0,***,***,***
1885,9,20,1012.2,27.3,25.4,23.6,***,***,***,0,***,***,***
1885,9,21,1013.5,27.3,25.9,24.3,***,***,***,0,***,***,***
1885,9,22,1013.1,27.6,25.9,24.7,***,***,***,0,***,***,***
1885,9,23,1011.5,28.4,26.3,24.7,***,***,***,0,***,***,***
1885,9,24,1010.6,29.8,26.9,25.3,***,***,***,0,***,***,***
1885,9,25,1011,29.8,27.5,25.9,***,***,***,0,***,***,***
1885,9,26,1013.3,29.4,26.6,25.1,***,***,***,0,***,***,***
1885,9,27,1015.2,26.2,24.6,23.4,***,***,***,2.8,***,***,***
1885,9,28,1016.1,27.4,25.4,24.1,***,***,***,0,***,***,***
1885,9,29,1016.3,26.8,25.1,23.1,***,***,***,6,***,***,***
1885,9,30,1016,26.5,25.5,24.8,***,***,***,0,***,***,***
1885,10,1,1015.9,27,25.5,24.1,***,***,***,0,***,***,***
1885,10,2,1015.3,27.8,25.8,24.1,***,***,***,0,***,***,***
1885,10,3,1013.8,27.6,25.8,24.7,***,***,***,0,***,***,***
1885,10,4,1012.2,27.6,25.8,24.6,***,***,***,0,***,***,***
1885,10,5,1011.2,28.1,26.1,24.1,***,***,***,0,***,***,***
1885,10,6,1012,29.9,27,23.7,***,***,***,1.5,***,***,***
1885,10,7,1014.5,27.6,24.7,22.6,***,***,***,0,***,***,***
1885,10,8,1015.4,23.3,21,19.8,***,***,***,53.8,***,***,***
1885,10,9,1015,25.1,23.1,20.7,***,***,***,0,***,***,***
1885,10,10,1014.9,25.7,24.6,23.7,***,***,***,0,***,***,***
1885,10,11,1014.4,25.3,24.5,23.2,***,***,***,0,***,***,***
1885,10,12,1012.6,26,24.7,24,***,***,***,0,***,***,***
1885,10,13,1011.6,26.2,25,23.9,***,***,***,6.4,***,***,***
1885,10,14,1011.5,29.4,26,23.2,***,***,***,0,***,***,***
1885,10,15,1013.1,26.6,25.5,23.8,***,***,***,0,***,***,***
1885,10,16,1015.3,25.1,24.3,23.1,***,***,***,0,***,***,***
1885,10,17,1016.7,24.9,23.7,22.5,***,***,***,1.4,***,***,***
1885,10,18,1016,24.6,23.8,22.9,***,***,***,0.5,***,***,***
1885,10,19,1015.3,25.4,24,23,***,***,***,0,***,***,***
1885,10,20,1015.5,24.9,24.1,23.1,***,***,***,0,***,***,***
1885,10,21,1015.5,24.8,23.9,23.4,***,***,***,0,***,***,***
1885,10,22,1015.4,26.1,24.1,22.4,***,***,***,0.1,***,***,***
1885,10,23,1015.3,24.8,21.9,18.8,***,***,***,0,***,***,***
1885,10,24,1015.7,23.7,20.7,17.9,***,***,***,0,***,***,***
1885,10,25,1016.1,23.2,20.9,19.4,***,***,***,0,***,***,***
1885,10,26,1016.6,23.1,21.7,19.2,***,***,***,0,***,***,***
1885,10,27,1016.3,24,23,21.6,***,***,***,0,***,***,***
1885,10,28,1016.5,23.5,22.7,22.1,***,***,***,0,***,***,***
1885,10,29,1016.3,23.5,22.5,21.6,***,***,***,0,***,***,***
1885,10,30,1016.5,24.3,23,22.2,***,***,***,0,***,***,***
1885,10,31,1016.1,24.2,23.2,22.1,***,***,***,0,***,***,***
1885,11,1,1014.8,25,23.3,22.1,***,***,***,0,***,***,***
1885,11,2,1013.2,26.4,23.7,21.9,***,***,***,0.1,***,***,***
1885,11,3,1013.6,24.7,23.8,22.7,***,***,***,0,***,***,***
1885,11,4,1018,24.6,21.6,17.2,***,***,***,13.7,***,***,***
1885,11,5,1019.7,20.7,18.6,15.6,***,***,***,0,***,***,***
1885,11,6,1019.5,22.1,20.2,18.6,***,***,***,0,***,***,***
1885,11,7,1016.2,24.1,22,20.2,***,***,***,0,***,***,***
1885,11,8,1012,24.8,22.2,19.2,***,***,***,0,***,***,***
1885,11,9,1013.2,26.5,22.6,20.3,***,***,***,0.1,***,***,***
1885,11,10,1015.3,23.9,22.3,21.1,***,***,***,0.1,***,***,***
1885,11,11,1018.5,23.8,21.7,17.4,***,***,***,0.8,***,***,***
1885,11,12,1025.1,18.4,16,13.7,***,***,***,0,***,***,***
1885,11,13,1026.3,18.4,16.3,12.8,***,***,***,0,***,***,***
1885,11,14,1024.2,21.8,19.5,16.8,***,***,***,0,***,***,***
1885,11,15,1022.8,22.5,20.9,19.4,***,***,***,0,***,***,***
1885,11,16,1021.4,22.7,20.9,19.7,***,***,***,0,***,***,***
1885,11,17,1019.7,24.8,22.4,21,***,***,***,0,***,***,***
1885,11,18,1018.8,24.4,22.1,20.5,***,***,***,0,***,***,***
1885,11,19,1020.8,22.9,20.3,18.2,***,***,***,0,***,***,***
1885,11,20,1022.2,20.9,19.1,17.4,***,***,***,0,***,***,***
1885,11,21,1022.2,21.6,19.5,18.3,***,***,***,0,***,***,***
1885,11,22,1021.1,22,19.9,18.1,***,***,***,0,***,***,***
1885,11,23,1020,23.1,20,17.6,***,***,***,0,***,***,***
1885,11,24,1020.9,19.5,17.3,15.9,***,***,***,0,***,***,***
1885,11,25,1021.5,17.1,15.5,12.8,***,***,***,4.6,***,***,***
1885,11,26,1022.9,19.4,17.9,16.6,***,***,***,0,***,***,***
1885,11,27,1023.8,19.6,17.1,14.8,***,***,***,0,***,***,***
1885,11,28,1023.4,18.9,16.7,14.8,***,***,***,0,***,***,***
1885,11,29,1023.4,19.3,17.9,15.8,***,***,***,0,***,***,***
1885,11,30,1022.2,20,18.7,17.7,***,***,***,0,***,***,***
1885,12,1,1020.4,20.7,19.3,17.9,***,***,***,0,***,***,***
1885,12,2,1020.2,22.1,20.4,19.3,***,***,***,0,***,***,***
1885,12,3,1021.1,23.4,20.7,18.7,***,***,***,0,***,***,***
1885,12,4,1020.5,20.5,19.4,18.4,***,***,***,0,***,***,***
1885,12,5,1020.1,22.1,20.3,18.4,***,***,***,0,***,***,***
1885,12,6,1020.6,20.4,19.3,17.8,***,***,***,0,***,***,***
1885,12,7,1019.3,19.3,18.2,16.9,***,***,***,0,***,***,***
1885,12,8,1017.9,20.9,18.9,17.3,***,***,***,0,***,***,***
1885,12,9,1017.3,21.2,19.4,18.7,***,***,***,3.3,***,***,***
1885,12,10,1015.2,22.2,20.1,18.6,***,***,***,0.1,***,***,***
1885,12,11,1017.3,22.6,19.5,16.7,***,***,***,0.5,***,***,***
1885,12,12,1023.7,17,14.7,11.2,***,***,***,0,***,***,***
1885,12,13,1022.6,16.4,13.5,10.4,***,***,***,0,***,***,***
1885,12,14,1019.3,17.4,16,13.7,***,***,***,0,***,***,***
1885,12,15,1018.8,22.8,18.8,16,***,***,***,0,***,***,***
1885,12,16,1018.6,18.9,16.3,14.1,***,***,***,0,***,***,***
1885,12,17,1019.1,19.4,16.8,14.8,***,***,***,0,***,***,***
1885,12,18,1020.7,19.8,16.7,15.1,***,***,***,0,***,***,***
1885,12,19,1018.5,18.7,17.5,15.7,***,***,***,0,***,***,***
1885,12,20,1015.9,18.6,17.5,16.4,***,***,***,0,***,***,***
1885,12,21,1015.2,20.6,18.7,17,***,***,***,0,***,***,***
1885,12,22,1013,19,18.4,17.4,***,***,***,0.3,***,***,***
1885,12,23,1011.1,24.6,21.2,18.9,***,***,***,0,***,***,***
1885,12,24,1013.2,20.9,20,19.4,***,***,***,0.1,***,***,***
1885,12,25,1015.1,19.7,18.6,16.3,***,***,***,26.1,***,***,***
1885,12,26,1018.9,18.5,15.5,11.9,***,***,***,1.4,***,***,***
1885,12,27,1020.9,16.4,13.3,10.6,***,***,***,0,***,***,***
1885,12,28,1023.5,15.3,13.1,10.8,***,***,***,0,***,***,***
1885,12,29,1025.5,14.9,13.6,12.1,***,***,***,0,***,***,***
1885,12,30,1025.8,15.4,14.6,13.7,***,***,***,0,***,***,***
1885,12,31,1025,15.7,14.3,12.7,***,***,***,0,***,***,***
1886,1,1,1023.1,19.3,15.9,12.9,***,***,***,0,***,***,***
